node_id,hour,te,q_rem,penalty_cost,revenue
38367955,61320,631.0029,0.9787,4,27693.1403
38367955,70080,739.6754,0.9751,4,32478.1390
38367955,78840,800.5104,0.9730,4,34272.8050
38367955,87600,844.4319,0.9715,4,35753.2203
38367955,87864,846.7635,0.9715,4,35900.2507
38367955,8760,136.6426,0.9954,5,5392.0847
38367955,17520,156.7037,0.9947,5,5814.0518
38367955,26280,204.1647,0.9931,5,7228.2882
38367955,35040,263.2413,0.9911,5,9643.2752
38367955,43800,300.6405,0.9899,5,11387.0381
38367955,52560,325.1530,0.9890,5,12653.9904
38367955,61320,408.5049,0.9862,5,19604.7215
38367955,70080,478.4078,0.9839,5,23028.4727
38367955,78840,513.5523,0.9827,5,24109.7820
38367955,87600,534.9762,0.9820,5,25118.2650
38367955,87864,537.3328,0.9819,5,25228.3186
38367955,8760,90.6287,0.9969,6,3590.9726
38367955,17520,96.8060,0.9967,6,3801.2818
38367955,26280,120.9088,0.9959,6,4664.5292
38367955,35040,156.7267,0.9947,6,6327.9544
38367955,43800,182.5652,0.9938,6,7584.4306
38367955,52560,197.8540,0.9933,6,8535.0666
38367955,61320,257.1695,0.9913,6,14352.0208
38367955,70080,310.6102,0.9895,6,16810.9463
38367955,78840,329.1811,0.9889,6,17476.9132
38367955,87600,342.4185,0.9885,6,18223.8304
38367955,87864,344.1976,0.9884,6,18303.5799
38367955,8760,61.5143,0.9979,7,2367.5506
38367955,17520,66.1065,0.9978,7,2492.9831
38367955,26280,82.2626,0.9972,7,3038.0400
38367955,35040,105.9813,0.9964,7,4250.8905
38367955,43800,120.5110,0.9959,7,5205.1220
38367955,52560,130.6680,0.9956,7,5953.1476
38367955,61320,175.2107,0.9941,7,10960.9256
38367955,70080,214.5319,0.9928,7,12699.7305
38367955,78840,225.4431,0.9924,7,13144.6912
38367955,87600,233.5759,0.9921,7,13721.0389
38367955,87864,234.9689,0.9921,7,13777.9188
38367821,8760,1231.9986,0.9584,1,61544.6509
38367821,17520,2132.5242,0.9280,1,81087.0906
38367821,26280,3232.6714,0.8910,1,123079.6854
38367821,35040,4074.4432,0.8626,1,146699.8005
38367821,43800,4856.9421,0.8363,1,162353.7390
38367821,52560,5627.2202,0.8103,1,178129.6239
38367821,61320,6419.5067,0.7836,1,208328.4368
38367821,70080,7190.8463,0.7576,1,228766.4574
38367821,78840,7881.3010,0.7344,1,240687.8917
38367821,87600,8551.9646,0.7117,1,250161.2164
38367821,87864,8574.8793,0.7110,1,250939.9459
38367821,8760,713.6950,0.9759,2,47330.9985
38367821,17520,1041.0385,0.9649,2,59271.0637
38367821,26280,1494.5861,0.9496,2,92804.2270
38367821,35040,1827.1595,0.9384,2,110409.4035
38367821,43800,2076.8833,0.9300,2,121027.5181
38367821,52560,2344.0028,0.9210,2,131561.4955
38367821,61320,2698.1480,0.9091,2,157675.8149
38367821,70080,3026.9709,0.8980,2,174019.9298
38367821,78840,3259.0859,0.8902,2,182129.2197
38367821,87600,3463.5206,0.8833,2,187947.2411
38367821,87864,3476.5912,0.8828,2,188637.3033
38367821,8760,479.0426,0.9838,3,38152.8597
38367821,17520,666.0716,0.9775,3,46203.8820
38367821,26280,984.7135,0.9668,3,74133.6972
38367821,35040,1217.3217,0.9590,3,87649.8051
38367821,43800,1369.8971,0.9538,3,95444.6927
38367821,52560,1518.7847,0.9488,3,103048.3058
38367821,61320,1768.0837,0.9404,3,125125.5111
38367821,70080,1995.0172,0.9327,3,137629.9472
38367821,78840,2128.7155,0.9283,3,143237.6695
38367821,87600,2230.1259,0.9248,3,146896.2244
38367821,87864,2238.3354,0.9245,3,147461.2372
38367821,8760,359.1698,0.9879,4,31610.4193
38367821,17520,476.3350,0.9839,4,37293.8287
38367821,26280,706.6631,0.9762,4,61120.7750
38367821,35040,867.7901,0.9708,4,71655.0061
38367821,43800,968.6392,0.9674,4,77527.2816
38367821,52560,1058.5208,0.9643,4,83339.4018
38367821,61320,1240.0647,0.9582,4,102341.6967
38367821,70080,1401.0483,0.9528,4,112010.7188
38367821,78840,1492.9331,0.9497,4,115949.1975
38367821,87600,1554.6074,0.9476,4,118408.4566
38367821,87864,1560.9980,0.9473,4,118869.1278
38367821,8760,286.5482,0.9903,5,26520.9435
38367821,17520,359.4461,0.9879,5,30722.6179
38367821,26280,542.7461,0.9817,5,51378.3160
38367821,35040,664.3588,0.9776,5,59718.9833
38367821,43800,737.2411,0.9752,5,64254.6341
38367821,52560,802.0363,0.9730,5,68883.9693
38367821,61320,940.9284,0.9683,5,85537.6562
38367821,70080,1056.3167,0.9644,5,93101.7855
38367821,78840,1117.2675,0.9623,5,95869.9574
38367821,87600,1154.3523,0.9611,5,97572.3952
38367821,87864,1159.6950,0.9609,5,97949.7594
38367821,8760,220.7062,0.9926,6,22505.7134
38367821,17520,273.0182,0.9908,6,25712.1975
38367821,26280,423.4022,0.9857,6,43799.7868
38367821,35040,518.5582,0.9825,6,50429.5795
38367821,43800,571.2806,0.9807,6,54017.6871
38367821,52560,619.0816,0.9791,6,57787.6619
38367821,61320,730.2145,0.9754,6,72540.0883
38367821,70080,813.2882,0.9726,6,78588.4339
38367821,78840,857.5197,0.9711,6,80532.8756
38367821,87600,880.7299,0.9703,6,81775.2305
38367821,87864,886.1334,0.9701,6,82069.8369
38367821,8760,179.8142,0.9939,7,19316.5488
38367821,17520,218.1096,0.9926,7,21815.6024
38367821,26280,343.7205,0.9884,7,37758.2552
38367821,35040,419.2353,0.9859,7,43050.1174
38367821,43800,459.1843,0.9845,7,45892.3177
38367821,52560,499.6623,0.9832,7,48973.4623
38367821,61320,585.5790,0.9803,7,62198.8531
38367821,70080,652.4909,0.9780,7,67059.0304
38367821,78840,683.8871,0.9770,7,68417.2156
38367821,87600,698.3311,0.9765,7,69383.0472
38367821,87864,702.4320,0.9763,7,69600.9192
38367913,8760,1234.6452,0.9583,1,57757.2422
38367913,17520,2129.5099,0.9281,1,77405.4244
38367913,26280,3146.0342,0.8939,1,115580.3851
38367913,35040,3989.1174,0.8655,1,139151.5244
38367913,43800,4775.7563,0.8390,1,155067.9749
38367913,52560,5548.9337,0.8130,1,171197.6368
38367913,61320,6346.0142,0.7861,1,201499.5249
38367913,70080,7127.8761,0.7597,1,222176.2905
38367913,78840,7820.0573,0.7364,1,234348.2202
38367913,87600,8494.2897,0.7137,1,243902.2171
38367913,87864,8517.2615,0.7129,1,244690.6177
38367913,8760,700.3912,0.9764,2,43669.7952
38367913,17520,1029.9926,0.9652,2,55686.8146
38367913,26280,1472.5878,0.9504,2,85754.2516
38367913,35040,1806.2042,0.9391,2,103237.4697
38367913,43800,2061.6899,0.9305,2,114041.7215
38367913,52560,2330.9416,0.9214,2,124905.0146
38367913,61320,2687.8915,0.9094,2,151023.7415
38367913,70080,3016.3081,0.8983,2,167535.0191
38367913,78840,3249.9658,0.8905,2,175887.4721
38367913,87600,3455.2994,0.8835,2,181744.4340
38367913,87864,3468.3745,0.8830,2,182445.0668
38367913,8760,468.5941,0.9842,3,34650.1979
38367913,17520,659.3918,0.9778,3,42748.7935
38367913,26280,965.8249,0.9674,3,67363.5949
38367913,35040,1196.4458,0.9597,3,80750.0216
38367913,43800,1351.8584,0.9544,3,88677.8353
38367913,52560,1499.7823,0.9495,3,96600.4620
38367913,61320,1749.8972,0.9410,3,118666.4430
38367913,70080,1978.4391,0.9333,3,131318.0846
38367913,78840,2114.3324,0.9287,3,137142.1726
38367913,87600,2215.5757,0.9253,3,140831.5015
38367913,87864,2223.7904,0.9250,3,141407.5956
38367913,8760,350.6922,0.9882,4,28245.2484
38367913,17520,469.4661,0.9842,4,33917.0125
38367913,26280,690.3310,0.9767,4,54604.4528
38367913,35040,850.7592,0.9713,4,65027.6820
38367913,43800,954.5758,0.9678,4,70993.5498
38367913,52560,1043.3485,0.9648,4,77135.4106
38367913,61320,1224.9935,0.9587,4,96105.3230
38367913,70080,1387.2764,0.9532,4,105877.3915
38367913,78840,1479.5635,0.9501,4,110015.6269
38367913,87600,1539.9930,0.9481,4,112510.1458
38367913,87864,1545.8187,0.9479,4,112982.0885
38367913,8760,282.9916,0.9905,5,23258.8413
38367913,17520,358.0679,0.9879,5,27395.1073
38367913,26280,537.0445,0.9819,5,44983.0829
38367913,35040,659.4750,0.9778,5,53199.7712
38367913,43800,733.5389,0.9753,5,57784.9059
38367913,52560,800.5083,0.9730,5,62726.6408
38367913,61320,940.0347,0.9683,5,79317.7607
38367913,70080,1057.1609,0.9644,5,86945.7346
38367913,78840,1119.9990,0.9623,5,89891.4541
38367913,87600,1157.4452,0.9610,5,91620.4970
38367913,87864,1162.7873,0.9608,5,92007.7392
38367913,8760,213.9695,0.9928,6,19352.2054
38367913,17520,267.4836,0.9910,6,22468.1277
38367913,26280,408.2265,0.9862,6,37588.0369
38367913,35040,502.6625,0.9831,6,44091.5303
38367913,43800,555.7996,0.9813,6,47716.5064
38367913,52560,604.5968,0.9796,6,51771.8003
38367913,61320,716.5439,0.9759,6,66459.5844
38367913,70080,801.2043,0.9730,6,72546.3783
38367913,78840,848.3693,0.9714,6,74643.2087
38367913,87600,871.6308,0.9706,6,75902.0821
38367913,87864,877.0364,0.9704,6,76206.8614
38367913,8760,171.4763,0.9942,7,16288.0098
38367913,17520,211.9751,0.9928,7,18672.2397
38367913,26280,327.2979,0.9890,7,31777.9190
38367913,35040,399.1220,0.9865,7,36965.2957
38367913,43800,439.6918,0.9852,7,39848.8534
38367913,52560,478.8372,0.9839,7,43216.5200
38367913,61320,565.2292,0.9810,7,56378.1653
38367913,70080,633.3943,0.9787,7,61264.2070
38367913,78840,666.1606,0.9776,7,62748.0383
38367913,87600,680.6137,0.9771,7,63726.3299
38367913,87864,684.7171,0.9769,7,63954.2210
34887999,8760,1456.9995,0.9508,1,58464.2217
34887999,17520,2453.6249,0.9172,1,76583.4667
34887999,26280,3623.7250,0.8778,1,103316.6646
34887999,35040,4603.8460,0.8448,1,123554.6758
34887999,43800,5428.6436,0.8170,1,136333.1576
34887999,52560,6259.2525,0.7890,1,148447.8193
34887999,61320,7179.0528,0.7580,1,172970.5607
34887999,70080,7926.8202,0.7328,1,189943.0967
34887999,78840,8591.8936,0.7104,1,200004.6578
34887999,87600,9247.2650,0.6883,1,208303.5754
34887999,87864,9270.3163,0.6875,1,208965.4386
34887999,8760,749.4832,0.9747,2,43349.0117
34887999,17520,1067.5616,0.9640,2,53721.3135
34887999,26280,1478.9395,0.9501,2,72087.9570
34887999,35040,1789.3781,0.9397,2,86361.5444
34887999,43800,2015.6997,0.9321,2,94302.4334
34887999,52560,2250.7218,0.9242,2,101314.8629
34887999,61320,2590.8568,0.9127,2,121645.3361
34887999,70080,2898.3025,0.9023,2,134946.5220
34887999,78840,3113.3305,0.8951,2,141540.7819
34887999,87600,3310.2997,0.8884,2,146504.0185
34887999,87864,3322.3897,0.8880,2,147085.3477
34887999,8760,503.0336,0.9830,3,33642.3951
34887999,17520,674.5770,0.9772,3,40388.4777
34887999,26280,924.6051,0.9688,3,53817.2233
34887999,35040,1128.2023,0.9620,3,64337.7412
34887999,43800,1258.3873,0.9576,3,69730.4257
34887999,52560,1373.1834,0.9537,3,74268.7703
34887999,61320,1595.5513,0.9462,3,90760.8827
34887999,70080,1796.7598,0.9394,3,100521.2946
34887999,78840,1917.4093,0.9354,3,104820.6961
34887999,87600,2009.1455,0.9323,3,107785.1801
34887999,87864,2016.3147,0.9320,3,108237.7098
34887999,8760,363.8908,0.9877,4,26819.5737
34887999,17520,465.4830,0.9843,4,31457.7506
34887999,26280,632.8800,0.9787,4,41742.5584
34887999,35040,772.6718,0.9740,4,49699.7495
34887999,43800,853.8324,0.9712,4,53513.7013
34887999,52560,921.3343,0.9690,4,56671.2259
34887999,61320,1081.4477,0.9636,4,70366.3824
34887999,70080,1221.5132,0.9588,4,77620.2890
34887999,78840,1301.3282,0.9561,4,80426.5599
34887999,87600,1353.6334,0.9544,4,82330.2454
34887999,87864,1359.5043,0.9541,4,82686.4899
34887999,8760,280.0425,0.9906,5,21779.3668
34887999,17520,344.2848,0.9884,5,25113.9284
34887999,26280,463.9395,0.9844,5,33161.0570
34887999,35040,563.1182,0.9810,5,39230.0075
34887999,43800,615.9880,0.9792,5,42015.3208
34887999,52560,659.7516,0.9778,5,44285.1167
34887999,61320,779.6958,0.9737,5,55896.3636
34887999,70080,872.6911,0.9706,5,61358.4104
34887999,78840,921.2675,0.9690,5,63188.8780
34887999,87600,949.5314,0.9680,5,64505.1782
34887999,87864,954.9196,0.9678,5,64778.9379
34887999,8760,216.7952,0.9927,6,17856.6281
34887999,17520,260.0183,0.9912,6,20358.6493
34887999,26280,344.5540,0.9884,6,26821.1360
34887999,35040,420.3040,0.9858,6,31500.8001
34887999,43800,457.4802,0.9846,6,33585.0315
34887999,52560,487.5930,0.9836,6,35288.0189
34887999,61320,576.1057,0.9806,6,45293.8206
34887999,70080,645.5605,0.9782,6,49530.3644
34887999,78840,678.7247,0.9771,6,50718.6396
34887999,87600,695.7217,0.9766,6,51670.2905
34887999,87864,699.8230,0.9764,6,51865.8146
34887999,8760,168.5099,0.9943,7,14763.0584
34887999,17520,201.6903,0.9932,7,16656.3375
34887999,26280,267.1579,0.9910,7,21920.4048
34887999,35040,319.2329,0.9892,7,25619.3863
34887999,43800,345.1014,0.9884,7,27210.7388
34887999,52560,366.8677,0.9876,7,28495.9190
34887999,61320,433.5309,0.9854,7,37299.7444
34887999,70080,486.4429,0.9836,7,40598.4670
34887999,78840,505.5025,0.9830,7,41391.9246
34887999,87600,516.8855,0.9826,7,42124.9104
34887999,87864,519.8331,0.9825,7,42263.8270
34886833,8760,1455.4653,0.9509,1,58621.1745
34886833,17520,2452.9104,0.9172,1,76862.7627
34886833,26280,3622.2277,0.8779,1,103632.8302
34886833,35040,4601.9151,0.8449,1,123990.8213
34886833,43800,5426.0105,0.8171,1,136809.6358
34886833,52560,6255.6434,0.7891,1,148931.2956
34886833,61320,7176.9111,0.7581,1,173464.8991
34886833,70080,7924.7388,0.7329,1,190453.5471
34886833,78840,8589.5855,0.7105,1,200521.9390
34886833,87600,9245.0154,0.6884,1,208822.3379
34886833,87864,9268.0690,0.6876,1,209484.2317
34886833,8760,751.0314,0.9747,2,43502.8078
34886833,17520,1071.2431,0.9639,2,53968.6567
34886833,26280,1483.7041,0.9500,2,72362.5288
34886833,35040,1793.5258,0.9396,2,86759.7091
34886833,43800,2020.3724,0.9319,2,94734.8491
34886833,52560,2255.0199,0.9240,2,101748.7355
34886833,61320,2595.1026,0.9125,2,122083.6454
34886833,70080,2903.4971,0.9021,2,135398.7174
34886833,78840,3118.4817,0.8949,2,141997.8032
34886833,87600,3315.4126,0.8883,2,146960.4840
34886833,87864,3327.4999,0.8878,2,147541.6338
34886833,8760,505.7892,0.9830,3,33776.7034
34886833,17520,679.1034,0.9771,3,40588.9253
34886833,26280,930.2538,0.9686,3,54034.7496
34886833,35040,1134.0154,0.9618,3,64674.9379
34886833,43800,1264.5339,0.9574,3,70095.8323
34886833,52560,1380.0868,0.9535,3,74629.6562
34886833,61320,1602.7550,0.9460,3,91123.7686
34886833,70080,1803.9111,0.9392,3,100897.2429
34886833,78840,1924.5285,0.9351,3,105200.8144
34886833,87600,2016.2391,0.9321,3,108164.5107
34886833,87864,2023.4061,0.9317,3,108616.8542
34886833,8760,365.4651,0.9877,4,26935.4108
34886833,17520,468.6623,0.9842,4,31624.2658
34886833,26280,636.6279,0.9785,4,41922.1372
34886833,35040,777.1926,0.9738,4,49994.1157
34886833,43800,858.5472,0.9711,4,53829.8739
34886833,52560,926.6182,0.9688,4,56980.2540
34886833,61320,1086.7016,0.9634,4,70678.0054
34886833,70080,1226.7401,0.9586,4,77944.1872
34886833,78840,1306.5395,0.9560,4,80754.1918
34886833,87600,1358.8348,0.9542,4,82657.4342
34886833,87864,1364.7045,0.9540,4,83013.5562
34886833,8760,280.4331,0.9905,5,21882.7068
34886833,17520,344.6745,0.9884,5,25255.3597
34886833,26280,464.9179,0.9843,5,33312.2075
34886833,35040,564.7094,0.9810,5,39488.9471
34886833,43800,617.1941,0.9792,5,42292.4922
34886833,52560,660.5754,0.9777,5,44562.2346
34886833,61320,780.5161,0.9737,5,56177.7841
34886833,70080,873.5086,0.9706,5,61649.8454
34886833,78840,922.0836,0.9689,5,63483.6840
34886833,87600,950.3466,0.9680,5,64799.7446
34886833,87864,955.7347,0.9678,5,65073.4470
34886833,8760,217.5895,0.9927,6,17938.9336
34886833,17520,261.7986,0.9912,6,20472.5616
34886833,26280,347.1099,0.9883,6,26942.2804
34886833,35040,423.4441,0.9857,6,31722.7311
34886833,43800,460.6158,0.9845,6,33821.9515
34886833,52560,490.3400,0.9835,6,35530.2057
34886833,61320,578.8440,0.9805,6,45539.2427
34886833,70080,648.2919,0.9782,6,49784.9938
34886833,78840,681.4527,0.9770,6,50975.6423
34886833,87600,698.4481,0.9765,6,51926.9668
34886833,87864,702.5490,0.9763,6,52122.4347
34886833,8760,168.9060,0.9943,7,14824.2954
34886833,17520,202.0859,0.9932,7,16745.9469
34886833,26280,267.3505,0.9910,7,22016.0426
34886833,35040,319.6282,0.9892,7,25808.5724
34886833,43800,345.4963,0.9884,7,27412.4887
34886833,52560,367.2624,0.9876,7,28706.5730
34886833,61320,433.9246,0.9854,7,37513.6427
34886833,70080,486.8359,0.9836,7,40820.3836
34886833,78840,505.8952,0.9830,7,41615.3236
34886833,87600,517.2780,0.9826,7,42348.0779
34886833,87864,520.2256,0.9825,7,42486.9471
50872,8760,1190.0918,0.9598,1,54018.1604
50872,17520,2060.5438,0.9305,1,73684.6941
50872,26280,2969.0218,0.8999,1,105326.4765
50872,35040,3793.2399,0.8721,1,132777.3317
50872,43800,4551.8212,0.8465,1,154543.2458
50872,52560,5311.7522,0.8209,1,172876.9861
50872,61320,6128.7148,0.7934,1,211316.4518
50872,70080,6969.1815,0.7651,1,244566.7099
50872,78840,7706.5252,0.7403,1,262466.4327
50872,87600,8402.7085,0.7168,1,280988.6321
50872,87864,8428.0635,0.7159,1,282369.3804
50872,8760,691.0341,0.9767,2,40122.2989
50872,17520,1035.0929,0.9651,2,52134.3917
50872,26280,1462.4908,0.9507,2,75754.0753
50872,35040,1828.9500,0.9383,2,96824.3773
50872,43800,2105.2225,0.9290,2,113662.8344
50872,52560,2384.3400,0.9196,2,126883.3374
50872,61320,2778.1783,0.9064,2,161361.7311
50872,70080,3118.9854,0.8949,2,191692.8823
50872,78840,3364.9061,0.8866,2,206230.0786
50872,87600,3596.1803,0.8788,2,222416.7126
50872,87864,3614.4466,0.8781,2,223858.8446
50872,8760,475.3439,0.9840,3,31037.3554
50872,17520,680.3669,0.9770,3,38893.1965
50872,26280,976.9195,0.9671,3,57193.0721
50872,35040,1222.1548,0.9588,3,73809.4750
50872,43800,1404.5641,0.9527,3,87510.4319
50872,52560,1562.3620,0.9473,3,97769.0500
50872,61320,1844.4350,0.9378,3,127970.5454
50872,70080,2085.6413,0.9297,3,154757.8594
50872,78840,2235.8497,0.9247,3,166782.1723
50872,87600,2381.4728,0.9197,3,180726.8445
50872,87864,2392.9386,0.9193,3,182023.8263
50872,8760,356.3972,0.9880,4,24519.1287
50872,17520,479.3856,0.9838,4,29845.1585
50872,26280,688.2968,0.9768,4,44338.4963
50872,35040,870.7212,0.9707,4,57714.6776
50872,43800,1007.5578,0.9660,4,69055.8050
50872,52560,1117.4153,0.9623,4,77378.2701
50872,61320,1335.3106,0.9550,4,104110.8002
50872,70080,1523.6959,0.9486,4,127969.3094
50872,78840,1638.2783,0.9448,4,138154.4350
50872,87600,1746.5614,0.9411,4,150390.8139
50872,87864,1756.2886,0.9407,4,151561.6935
50872,8760,269.7234,0.9909,5,19564.0512
50872,17520,353.1377,0.9881,5,23283.5544
50872,26280,514.6276,0.9826,5,34901.5431
50872,35040,657.7220,0.9778,5,45788.5019
50872,43800,764.2613,0.9742,5,55264.7978
50872,52560,845.8601,0.9715,5,62175.7718
50872,61320,1020.1535,0.9656,5,86049.4747
50872,70080,1178.0888,0.9603,5,107404.2496
50872,78840,1271.6681,0.9571,5,116051.9615
50872,87600,1357.2445,0.9543,5,126918.4981
50872,87864,1365.0455,0.9539,5,127964.4273
50872,8760,209.0126,0.9930,6,15716.9409
50872,17520,265.8890,0.9910,6,18348.5088
50872,26280,397.1306,0.9866,6,27681.0236
50872,35040,511.4548,0.9828,6,36539.7281
50872,43800,598.4003,0.9798,6,44507.1622
50872,52560,660.1760,0.9778,6,50308.5060
50872,61320,803.1609,0.9729,6,71804.1936
50872,70080,935.9876,0.9685,6,90994.1469
50872,78840,1011.8114,0.9659,6,98393.2565
50872,87600,1085.9009,0.9634,6,108079.5468
50872,87864,1093.7815,0.9631,6,109012.3837
50872,8760,164.7042,0.9944,7,12733.0998
50872,17520,207.5863,0.9930,7,14586.7014
50872,26280,308.6617,0.9896,7,22109.0964
50872,35040,395.9474,0.9867,7,29384.2557
50872,43800,468.3821,0.9842,7,36108.4888
50872,52560,520.9974,0.9824,7,41022.4649
50872,61320,643.3803,0.9783,7,60507.6280
50872,70080,756.3412,0.9745,7,77848.1195
50872,78840,816.4253,0.9725,7,84220.4266
50872,87600,879.5857,0.9704,7,92866.3833
50872,87864,886.7358,0.9701,7,93688.7956
50873,8760,1190.0918,0.9598,1,54018.1604
50873,17520,2060.5438,0.9305,1,73684.6941
50873,26280,2969.0218,0.8999,1,105326.4765
50873,35040,3793.2399,0.8721,1,132777.3317
50873,43800,4551.8212,0.8465,1,154543.2458
50873,52560,5311.7522,0.8209,1,172876.9861
50873,61320,6128.7148,0.7934,1,211316.4518
50873,70080,6969.1815,0.7651,1,244566.7099
50873,78840,7706.5252,0.7403,1,262466.4327
50873,87600,8402.7085,0.7168,1,280988.6321
50873,87864,8428.0635,0.7159,1,282369.3804
50873,8760,691.0341,0.9767,2,40122.2989
50873,17520,1035.0929,0.9651,2,52134.3917
50873,26280,1462.4908,0.9507,2,75754.0753
50873,35040,1828.9500,0.9383,2,96824.3773
50873,43800,2105.2225,0.9290,2,113662.8344
50873,52560,2384.3400,0.9196,2,126883.3374
50873,61320,2778.1783,0.9064,2,161361.7311
50873,70080,3118.9854,0.8949,2,191692.8823
50873,78840,3364.9061,0.8866,2,206230.0786
50873,87600,3596.1803,0.8788,2,222416.7126
50873,87864,3614.4466,0.8781,2,223858.8446
50873,8760,475.3439,0.9840,3,31037.3554
50873,17520,680.3669,0.9770,3,38893.1965
50873,26280,976.9195,0.9671,3,57193.0721
50873,35040,1222.1548,0.9588,3,73809.4750
50873,43800,1404.5641,0.9527,3,87510.4319
50873,52560,1562.3620,0.9473,3,97769.0500
50873,61320,1844.4350,0.9378,3,127970.5454
50873,70080,2085.6413,0.9297,3,154757.8594
50873,78840,2235.8497,0.9247,3,166782.1723
50873,87600,2381.4728,0.9197,3,180726.8445
50873,87864,2392.9386,0.9193,3,182023.8263
50873,8760,356.3972,0.9880,4,24519.1287
50873,17520,479.3856,0.9838,4,29845.1585
50873,26280,688.2968,0.9768,4,44338.4963
50873,35040,870.7212,0.9707,4,57714.6776
50873,43800,1007.5578,0.9660,4,69055.8050
50873,52560,1117.4153,0.9623,4,77378.2701
50873,61320,1335.3106,0.9550,4,104110.8002
50873,70080,1523.6959,0.9486,4,127969.3094
50873,78840,1638.2783,0.9448,4,138154.4350
50873,87600,1746.5614,0.9411,4,150390.8139
50873,87864,1756.2886,0.9407,4,151561.6935
50873,8760,269.7234,0.9909,5,19564.0512
50873,17520,353.1377,0.9881,5,23283.5544
50873,26280,514.6276,0.9826,5,34901.5431
50873,35040,657.7220,0.9778,5,45788.5019
50873,43800,764.2613,0.9742,5,55264.7978
